date,open,close,high,low,volumeP,pos,neg,pos,neg
1061024,240,238,240,238,3842463252,0.677419355,0.322580645,0.5,0.5
1061025,238.5,238,239,237.5,4099505436,0.863636364,0.136363636,0.5,0.5
1061026,237,236,238,236,3069618429,0.739130435,0.260869565,0.5,0.5
1061027,237.5,239,240,237.5,4304460160,0.869565217,0.130434783,0.5,0.5
1061030,242,243,245,241.5,7358619170,0.636363636,0.363636364,0.5,0.5
1061031,243.5,243,245,241.5,5497062659,0.791666667,0.208333333,0.5,0.5
1061101,243.5,242.5,245,241.5,4975624502,0.769230769,0.230769231,0.5,0.5
1061102,242,241,242.5,240.5,3940181714,0.65,0.35,0.5,0.5
1061103,240.5,239,241,238.5,4386122470,0.708333333,0.291666667,0.5,0.5
1061106,243.5,239.5,244,239,5063670900,0.64,0.36,0.5,0.5
1061107,242,244,244,241.5,5266500464,0.904761905,0.095238095,0.328729667,0.671270333
1061108,243,242.5,243.5,242,3536455029,0.75,0.25,0.5,0.5
1061109,240.5,241,243,240,5151628572,0.615384615,0.384615385,0.5,0.5
1061110,240,240.5,242,239.5,3629826936,0.5625,0.4375,0.295882368,0.704117632
1061113,240,239.5,241.5,239.5,2904559294,0.533333333,0.466666667,0.5,0.5
1061114,241,240,241,239,4132433432,0.857142857,0.142857143,0.5,0.5
1061115,239,237.5,239.5,236,7063591898,0.766666667,0.233333333,0.363732312,0.636267688
1061116,238,238,240,237.5,4118927788,0.68,0.32,0.5,0.5
1061117,240.5,241.5,242.5,240.5,4528440917,0.608695652,0.391304348,0.174865543,0.825134457
1061120,241,238.5,241.5,238,4744311377,0.631578947,0.368421053,0.305736683,0.65722628
1061121,240,243,243,239.5,5529803248,0.789473684,0.210526316,0.321932687,0.678067313
1061122,244.5,242,244.5,242,6631376152,0.769230769,0.230769231,0.5,0.5
1061123,242,242.5,243.5,241.5,2320934646,0.923076923,0.076923077,0.5,0.5
1061124,242,244,244.5,241.5,2777319771,0.636363636,0.363636364,0.325216975,0.674783025
1061127,240,237,240,237,7696717391,0.5,0.5,0.302503649,0.697496351
1061128,234.5,234,235,233,11198457400,0.517241379,0.482758621,0.296708442,0.703291558
1061129,235,234.5,236,234.5,6234161137,0.642857143,0.357142857,0.5,0.5
1061130,226.5,226,230.5,226,25539072296,0.333333333,0.666666667,0.220686042,0.779313958
1061201,228.5,231,233.5,227.5,8830392980,0.517241379,0.482758621,0.149525919,0.850474081
1061204,232.5,234,234.5,231,5347622547,0.583333333,0.416666667,0.5,0.5
1061205,231,229.5,231,228.5,6938661754,0.464285714,0.535714286,0.281554862,0.718445138
1061206,228,227,229.5,226.5,7752572207,0.238095238,0.761904762,0.513297936,0.486702064
1061207,226.5,226.5,226.5,222.5,9349711831,0.413793103,0.586206897,0.299350562,0.678910307
1061208,231,227,231,224.5,8678808540,0.71875,0.28125,0.259910049,0.740089951
1061211,228.5,227.5,229,227,4706571094,0.9375,0.0625,0.5,0.5
1061212,229.5,227.5,229.5,225,6399536562,0.657142857,0.342857143,0.36432446,0.63567554
1061213,227.5,227,228,226.5,4454578768,0.576923077,0.423076923,0.5,0.5
1061214,228,230.5,230.5,227.5,3956456249,0.869565217,0.130434783,0.5,0.5
1061215,228.5,230,230,226.5,9781791170,0.541666667,0.458333333,0.283214551,0.716785449
1061218,227,227,228,226.5,3565805928,0.545454545,0.454545455,0.518565848,0.481434152
1061219,226.5,225,228.5,224,5844605314,0.545454545,0.454545455,0.567562908,0.432437092
1061220,225,224.5,225.5,223.5,7748610375,0.56,0.44,0.267739607,0.732260393
1061221,226.5,225,227,224.5,4696105505,0.392857143,0.607142857,0.5,0.5
1061222,225,227.5,227.5,224,4315809802,0.47826087,0.52173913,0.5,0.5
1061225,228,228.5,229.5,226.5,1045118165,0.681818182,0.318181818,0.5,0.5
1061226,229,226,229,225,3118538018,0.266666667,0.733333333,0.337269804,0.662730196
1061227,225,225,226,225,2820168625,0.588235294,0.411764706,0.5,0.5
1061228,226.5,226,228,225,5521736966,0.64,0.36,0.34471926,0.620797981
1061229,227.5,229.5,230,226.5,5861624377,0.894736842,0.105263158,0.492581237,0.507418763
1070102,231.5,232.5,232.5,231,4188555408,0.769230769,0.230769231,0.5,0.5
1070103,236,237,238,235.5,7504382512,0.904761905,0.095238095,0.5,0.5
1070104,240,239.5,240,236.5,6963192636,0.586206897,0.413793103,0.5,0.5
1070105,240,240,240,238,5681934695,0.625,0.375,0.5,0.5
1070108,242,242,242.5,240.5,5281823362,0.769230769,0.230769231,0.209297183,0.790702817
1070109,242,242,242,239.5,4588314012,0.684210526,0.315789474,0.5,0.5
1070110,241.5,236.5,242,236,6118683273,0.761904762,0.238095238,0.356100995,0.643899005
1070111,235,235,236,232.5,7500674455,0.736842105,0.263157895,0.5,0.5
1070112,234.5,237,238,233.5,5463302207,0.875,0.125,0.5,0.5
1070115,240,240,240,238,6832851887,0.782608696,0.217391304,0.5,0.5
1070116,240,240.5,240.5,238,5609009540,0.8,0.2,0.5,0.5
1070117,240.5,242,243,239,9207582787,0.6,0.4,0.5,0.5
1070118,245,248.5,250,245,12406562364,0.909090909,0.090909091,0.446318783,0.553681217
1070119,253.5,255.5,255.5,251.5,13975174348,0.790322581,0.209677419,0.306231233,0.648314221
1070122,257.5,261.5,262,257,11934882643,0.837837838,0.162162162,0.325073742,0.674926258
1070123,262.5,266,266,262.5,9155080569,0.615384615,0.384615385,0.209385511,0.790614489
1070124,263,258,263,256.5,11022372004,0.55,0.45,0.235528066,0.764471934
1070125,258,258,264,256.5,11981089514,0.542857143,0.457142857,0.284187867,0.715812133
1070126,256.5,255,257.5,253.5,11101977348,0.765957447,0.234042553,0.29565366,0.70434634
1070129,259,258.5,261.5,255,8067780117,0.709677419,0.290322581,0.5,0.5
1070130,256,253,257.5,252.5,9523980994,0.4,0.6,0.330906786,0.669093214
1070131,253,255,257.5,252,11670582000,0.363636364,0.636363636,0.5,0.5
1070201,257.5,259.5,261,257,8022694430,0.695652174,0.304347826,0.288746255,0.711253745
1070202,259,259.5,260,255,6633344540,0.652173913,0.347826087,0.209799072,0.790200928
1070205,251,253,254.5,250.5,11742299859,0.37037037,0.62962963,0.5,0.5
1070206,242.5,239,243.5,234,24944565955,0.255319149,0.744680851,0.240002352,0.759997648
1070207,245,240,245.5,239.5,19903032966,0.393939394,0.606060606,0.5,0.5
1070208,239.5,238.5,242,238,7468970072,0.72,0.28,0.5,0.5
1070209,230,232.5,233,228.5,15227192540,0.444444444,0.555555556,0.455924363,0.544075637
1070212,235.5,236.5,237.5,235,10113012768,0.757575758,0.242424242,0.5,0.5
1070221,244.5,242.5,244.5,242,18582475956,0.75862069,0.24137931,0.445315608,0.388017725
1070222,244,239.5,244,239,10977665819,0.75,0.25,0.5,0.5
1070223,241,245,245,241,6578657620,0.526315789,0.473684211,0.5,0.5
1070226,247,246.5,247.5,245,8910352170,0.777777778,0.222222222,0.5,0.5
1070227,250.5,246,250.5,246,11061945363,0.555555556,0.444444444,0.28399746,0.71600254
1070301,244,243,245,242,10669194561,0.5,0.5,0.5,0.5
1070302,240,240,241,238.5,8453712014,0.6,0.4,0.170022246,0.829977754
1070305,242.5,241.5,243,240.5,6607367732,0.411764706,0.588235294,0.321578005,0.678421995
1070306,245.5,250,250,245.5,9155812210,0.882352941,0.117647059,0.5,0.5
1070307,248,247,248.5,246,7525601638,0.458333333,0.541666667,0.5,0.5
1070308,249.5,249.5,251.5,249,5172732531,0.571428571,0.428571429,0.20109483,0.79890517
1070309,250,250.5,251,248.5,5723277170,0.818181818,0.181818182,0.246045571,0.753954429
1070312,252,254,255,251.5,6370529728,0.684210526,0.315789474,0.5,0.5
1070313,255.5,259,259,255,8816553606,0.730769231,0.269230769,0.5,0.5
1070314,256.5,257,257.5,255.5,6220805864,0.6,0.4,0.5,0.5
1070315,258,255,258,255,4965546715,0.4375,0.5625,0.5,0.5
1070316,253,255,256,249.5,15930805360,0.571428571,0.428571429,0.5,0.5
1070319,252.5,255,255.5,251,5679567964,0.722222222,0.277777778,0.404851874,0.595148126
1070320,253,253,254,251.5,5640426203,0.571428571,0.428571429,0.383951965,0.616048035
1070321,255,252.5,255,251,8325162114,0.6,0.4,0.5,0.5
1070322,254.5,251.5,254.5,249.5,6797045014,0.666666667,0.333333333,0.5,0.5
1070323,245,245,247,244,12994667867,0.4,0.6,0.5,0.5
1070326,241.5,243.5,244.5,241.5,9582954454,0.375,0.625,0.5,0.5
1070327,248,251,251,247,7732298021,0.434782609,0.565217391,0.5,0.5
1070328,247.5,245,248,244,7349468217,0.482758621,0.517241379,0.218096244,0.781903756
1070329,243,244,247,242.5,8888435870,0.409090909,0.590909091,0.5,0.5
1070330,247.5,246,249.5,246,4212690462,0.611111111,0.388888889,0.291482343,0.708517657
1070331,247.5,247.5,249,246.5,893664176,0.692307692,0.307692308,0.5,0.5
1070402,248.5,246.5,249,245,4702581241,0.5,0.5,0.43748765,0.56251235
1070403,243,244,244.5,242,8710200224,0.4,0.6,0.5,0.5
1070409,248,245,248,243.5,8716801768,0.526315789,0.473684211,0.464729091,0.368604243
1070410,244.5,245.5,249,243.5,6231896018,0.52,0.48,0.250129623,0.749870377
1070411,246.5,248,248.5,246.5,5391978180,0.782608696,0.217391304,0.5,0.5
1070412,248.5,245,248.5,244,5028226522,0.454545455,0.545454545,0.5,0.5
1070413,246,244.5,246,244,4885963546,0.769230769,0.230769231,0.5,0.5
1070416,243,243.5,244,242,5251556179,0.703703704,0.296296296,0.271023061,0.728976939
1070417,243,238,243.5,237.5,10232256860,0.678571429,0.321428571,0.255584601,0.744415399
1070418,239.5,238,241.5,236.5,10668587090,0.5,0.5,0.5,0.5
1070419,242,244.5,244.5,241,8081404960,0.58,0.42,0.248606614,0.751393386
1070420,228,229,231.5,228,29837344632,0.315789474,0.684210526,0.171245133,0.828754867
1070423,226.5,226.5,227.5,225,16282275410,0.534883721,0.465116279,0.373722758,0.626277242
1070424,225,227,227.5,225,10233860296,0.27027027,0.72972973,0.5,0.5
1070425,225.5,225,226,224,11032111105,0.357142857,0.642857143,0.251230129,0.703315326
1070426,225,222,225.5,221,10766085521,0.576923077,0.423076923,0.239333457,0.760666543
1070427,225,223.5,225.5,221,7679131764,0.625,0.375,0.5,0.5
1070430,224.5,227,228,222.5,6448117416,0.47826087,0.52173913,0.351102796,0.648897204
1070502,227,223,227.5,222.5,8633492540,0.782608696,0.217391304,0.5,0.5
1070503,221,220.5,222.5,220,7399813831,0.448275862,0.551724138,0.269065571,0.707124905
1070504,221,223,224,220.5,6330594053,0.296296296,0.703703704,0.491050538,0.508949462
1070507,225,223.5,225.5,221.5,5309421525,0.538461538,0.461538462,0.5,0.5
1070508,224,228,228.5,223.5,9146327464,0.772727273,0.227272727,0.398684621,0.601315379
1070509,228.5,229.5,232,228.5,8188991070,0.666666667,0.333333333,0.347754634,0.652245366
1070510,231,229.5,231.5,229,6337230710,0.586206897,0.413793103,0.5,0.5
1070511,232,233,234,230.5,7138428530,0.761904762,0.238095238,0.5,0.5
1070514,234.5,233,234.5,232.5,5502726121,0.823529412,0.176470588,0.5,0.5
1070515,233.5,230.5,234,229.5,5493470187,0.590909091,0.409090909,0.5,0.5
1070516,229.5,230.5,230.5,228.5,3408682013,0.526315789,0.473684211,0.361032773,0.638967227
1070517,231,226.5,231.5,226.5,6322484836,0.652173913,0.347826087,0.349770483,0.650229517
1070518,225.5,223.5,227.5,223.5,6327474145,0.4,0.6,0.245656184,0.754343816
1070521,225,229,230,225,3751438835,0.8,0.2,0.499406408,0.485442077
1070522,230,229,233.5,229,5175634112,0.724137931,0.275862069,0.5,0.5
1070523,231.5,228.5,231.5,228.5,6146178621,0.380952381,0.619047619,0.27875812,0.686759121
1070524,229.5,229,230,228.5,3082675140,0.823529412,0.176470588,0.5,0.5
1070525,228.5,228.5,229.5,228,3769909946,0.681818182,0.318181818,0.332866782,0.667133218
1070528,229.5,227,230,226.5,4020203060,0.611111111,0.388888889,0.5,0.5
1070529,226.5,225,226.5,223.5,5782293276,0.538461538,0.461538462,0.312105988,0.687894012
1070530,224,221,224,220.5,10997306304,0.25,0.75,0.5,0.5
1070531,221.5,224,224,220.5,21553655265,0.52173913,0.47826087,0.5,0.5
1070601,224.5,224,226.5,224,8209412370,0.75,0.25,0.5,0.5
1070604,227.5,229,229,227,7131988670,0.875,0.125,0.5,0.5
1070605,230,229,230,226.5,6329201896,0.789473684,0.210526316,0.241103278,0.748144034
1070606,229,230,230,227,6961135060,0.75,0.25,0.5,0.5
1070607,231,230,231.5,228,5809345446,0.666666667,0.333333333,0.5,0.5
1070608,229,227,229,226,5493234408,0.583333333,0.416666667,0.28690025,0.71309975
1070611,226.5,226,227,225,4980629259,0.526315789,0.473684211,0.5,0.5
1070612,225,229,229,224,6837374510,0.5,0.5,0.499039355,0.500960645
1070613,229,232,232,228,8311856296,0.842105263,0.157894737,0.5,0.5
1070614,230,226.5,230,226.5,8423126398,0.565217391,0.434782609,0.5,0.5
1070615,225,231,231,224,11291127719,0.48,0.52,0.5,0.5
1070619,225.5,225,226,224,13754800554,0.291666667,0.708333333,0.452767103,0.547232897
1070620,224.5,226,227.5,223.5,9175159127,0.25,0.75,0.5,0.5
1070621,227.5,226.5,228,226,7379769339,0.655172414,0.344827586,0.263945841,0.736054159
1070622,224.5,227.5,227.5,224,9994644852,0.423076923,0.576923077,0.5,0.5
1070625,220,218,220.5,218,10749795782,0.475,0.525,0.192035364,0.807964636
1070626,215.5,214.5,216,212.5,9242648746,0.296296296,0.703703704,0.240459777,0.759540223
1070627,216,213,216,212.5,8742004301,0.5,0.5,0.5,0.5
1070628,211,212,214.5,210,8231075920,0.379310345,0.620689655,0.410224605,0.589775395
1070629,212,216.5,217,212,7919779720,0.68,0.32,0.5,0.5
1070702,218.5,214,219,214,7257081470,0.55,0.45,0.5,0.5
1070703,215.5,214.5,218,213.5,6173115899,0.625,0.375,0.5,0.5
1070704,217,216,217.5,215.5,3324927032,0.19047619,0.80952381,0.5,0.5
1070705,214,214.5,215,213,3904832940,0.5,0.5,0.5,0.5
1070706,217.5,217,217.5,215,6779063394,0.473684211,0.526315789,0.5,0.5
1070709,219.5,221.5,223,218.5,9100880393,0.7,0.3,0.5,0.5
1070710,223,222,224,222,4498264914,0.757575758,0.242424242,0.31651224,0.655118966
1070711,220,220,220,218,4355547100,0.357142857,0.642857143,0.360266184,0.639733816
1070712,218,220.5,222,218,5246628771,0.75,0.25,0.5,0.5
1070713,222.5,224.5,224.5,222.5,6799894334,0.818181818,0.181818182,0.5,0.5
1070716,224.5,223.5,225,223.5,3612296896,0.588235294,0.411764706,0.5,0.5
1070717,222.5,221.5,223.5,221,5003028272,0.380952381,0.619047619,0.304140359,0.660145355
1070718,223,223,224,222,10221407834,0.72,0.28,0.332858717,0.667141283
1070719,225.5,224.5,227,224.5,9930715930,0.738095238,0.261904762,0.306255745,0.693744255
1070720,235,237.5,237.5,233,24367904428,0.675,0.325,0.611255147,0.388744853
1070723,239,241,245,238.5,12621500480,0.52173913,0.47826087,0.5,0.5
1070724,240,241,241.5,238.5,6599675515,0.375,0.625,0.5,0.5
1070725,239,240.5,241,239,5173924310,0.615384615,0.384615385,0.5,0.5
1070726,241,241,242.5,239.5,7435261120,0.869565217,0.130434783,0.5,0.5
1070727,242,244.5,244.5,241,6605479210,0.857142857,0.142857143,0.5,0.5
1070730,244.5,245.5,245.5,244,5585710909,0.666666667,0.333333333,0.5,0.5
1070731,243.5,246,246,242,6912550610,0.464285714,0.535714286,0.5,0.5
1070801,247,248,248,246.5,7375488342,0.652173913,0.347826087,0.5,0.5
1070802,249,244.5,249.5,243.5,5611725541,0.523809524,0.476190476,0.348018561,0.651981439
1070803,246,247,248,245,6205758662,0.823529412,0.176470588,0.5,0.5
1070806,245,245.5,247,244,5487396854,0.31884058,0.68115942,0.303422299,0.696577701
1070807,245,241.5,245.5,241.5,5922738042,0.113636364,0.886363636,0.1576481,0.8423519
1070808,245,247.5,247.5,244.5,6011480272,0.545454545,0.454545455,0.5,0.5
1070809,247,247,248,246,3740736404,0.461538462,0.538461538,0.178359811,0.821640189
1070810,246.5,245,247,244.5,3961311040,0.476190476,0.523809524,0.5,0.5
1070813,241.5,240.5,243,239,4302280285,0.117647059,0.882352941,0.5,0.5
1070814,245,243.5,245,242.5,4262753253,0.56,0.44,0.5,0.5
1070815,244.5,241.5,244.5,239.5,4642117523,0.34375,0.65625,0.352731512,0.647268488
1070816,238,239,241.5,238,4587260340,0.5,0.5,0.5,0.5
1070817,239.5,239.5,241,239,4707354383,0.3,0.7,0.5,0.5
1070820,239.5,239.5,240,238,4068729103,0.933333333,0.066666667,0.295423952,0.704576048
1070821,239,241,241,238.5,3328215657,0.764705882,0.235294118,0.386546288,0.613453712
1070822,241.5,242,242.5,240.5,3063201922,0.681818182,0.318181818,0.5,0.5
1070823,243,244.5,244.5,243,4200671070,0.6,0.4,0.18586645,0.81413355
1070824,245.5,243.5,246,243,3772959070,0.48,0.52,0.5,0.5
1070827,246,245,246.5,244.5,3825736755,0.833333333,0.166666667,0.397375829,0.602624171
1070828,248.5,249.5,250,248,10075613779,0.90625,0.09375,0.280275859,0.719724141
1070829,253.5,259,259,253.5,14784556456,0.88372093,0.11627907,0.451015902,0.548984098
1070830,264.5,263.5,268,262.5,13914404873,0.8,0.2,0.167986074,0.832013926
1070831,257.5,256,259,254,17920548387,0.558139535,0.441860465,0.20065997,0.79934003
1070903,259,257,260,256.5,8901193266,0.5625,0.4375,0.692777514,0.307222486
1070904,258.5,257.5,259.5,255.5,10654493061,0.869565217,0.130434783,0.5,0.5
1070905,260,264,264.5,259,13833360422,0.793103448,0.206896552,0.330424309,0.669575691
1070906,268,261,268,261,10467251488,0.513513514,0.486486486,0.318972174,0.681027826
1070907,263,264,264,260.5,11753033262,0.4,0.6,0.243315046,0.756684954
1070910,266.5,264.5,266.5,262.5,16669866076,0.565217391,0.434782609,0.092614885,0.907385115
1070911,263,260,263.5,258,11709484991,0.653846154,0.346153846,0.336546345,0.663453655
1070912,261,260.5,262,258,9987682900,0.458333333,0.541666667,0.221792972,0.778207028
1070913,260,255,260,253.5,9721989110,0.5,0.5,0.425732641,0.574267359
1070914,257,261,261.5,257,10379404959,0.8,0.2,0.5,0.5
1070917,262.5,258,262.5,257,6483537091,0.642857143,0.357142857,0.5,0.5
1070918,256.5,254.5,257,254,8771502830,0.533333333,0.466666667,0.273935695,0.726064305
1070919,258,258,260,257,18074954749,0.590909091,0.409090909,0.245306881,0.754693119
1070920,261.5,260,261.5,257.5,9225009310,0.571428571,0.428571429,0.5,0.5
1070921,261.5,261.5,261.5,258,9510363894,0.75,0.25,0.301500935,0.698499065
1070925,261.5,263.5,264,260.5,6552894296,0.666666667,0.333333333,0.549801139,0.450198861
1070926,263,263.5,263.5,261,6577367245,0.684210526,0.315789474,0.308364385,0.691635615
1070927,264,265,266,262,10185827315,0.590909091,0.409090909,0.5,0.5
1070928,266,262.5,266,260,10412455506,0.708333333,0.291666667,0.5,0.5
1071001,262,263,264,261,5882532290,0.764705882,0.235294118,0.441697379,0.547993342
1071002,262,257.5,263,257,9926505357,0.684210526,0.315789474,0.324297538,0.675702462
1071003,257.5,260,260,257,6527393860,0.761904762,0.238095238,0.307851686,0.692148314
1071004,257,254,257.5,254,9690178362,0.574468085,0.425531915,0.506337942,0.493662058
1071005,250,250,253,248.5,10101451270,0.296296296,0.703703704,0.35555194,0.64444806
1071008,245.5,243.5,246.5,241,12426290240,0.342857143,0.657142857,0.333643266,0.666356734
1071009,243.5,244,245,242,7051600725,0.5,0.5,0.297910639,0.702089361
1071011,233.5,227.5,233.5,227,22115862239,0.333333333,0.666666667,0.368114654,0.631885346
1071012,231,237,237,229,12650322522,0.368421053,0.631578947,0.5,0.5
1071015,234,230.5,234,230.5,10766953220,0.457142857,0.542857143,0.5,0.5
1071016,229.5,237,237,229,9155829047,0.516129032,0.483870968,0.5,0.5
1071017,241.5,238.5,243,238,10318955161,0.606060606,0.393939394,0.52635695,0.47364305
1071018,238,236.5,239,235.5,6587887632,0.722222222,0.277777778,0.330434131,0.642042933
1071019,231,236,236.5,230,6927405460,0.565217391,0.434782609,0.487415098,0.512584902
1071022,232.5,237,238,231.5,6872467149,0.391304348,0.608695652,0.5,0.5
1071023,232,230,234,230,8538586595,0.352941176,0.647058824,0.5,0.5
1071024,230,229.5,231,227,10426514872,0.409090909,0.590909091,0.314333543,0.685666457
1071025,220.5,219.5,222,219.5,16643542368,0.25,0.75,0.33338006,0.66661994
1071026,223,221,224,217,11941421696,0.566666667,0.433333333,0.266920235,0.733079765
1071029,223,222.5,224,221,4107663616,0.444444444,0.555555556,0.5,0.5
1071030,221,223,225,220.5,6487213284,0.583333333,0.416666667,0.5,0.5
1071031,228,234,234,228,13844478353,0.666666667,0.333333333,0.405411328,0.594588672
1071101,236,235.5,237,233,10480329245,0.571428571,0.428571429,0.5,0.5
1071102,236.5,236.5,236.5,233.5,7249667833,0.571428571,0.428571429,0.5,0.5
1071105,233,235,235.5,232,6592130635,0.461538462,0.538461538,0.5,0.5
1071106,234,234.5,235.5,232.5,8311988968,0.47826087,0.52173913,0.5,0.5
1071107,233,234,236,232.5,9337023278,0.631578947,0.368421053,0.5,0.5
1071108,237.5,236.5,237.5,236,6645771069,0.8125,0.1875,0.339904033,0.660095967
1071109,234.5,231,234.5,231,5526997792,0.6,0.4,0.228328003,0.771671997
1071112,230,231.5,234.5,230,6101377163,0.523809524,0.476190476,0.283044666,0.716955334
1071113,224.5,227.5,228,224.5,8504691960,0.384615385,0.615384615,0.5,0.5
1071114,230,228.5,231,228.5,5639284241,0.52,0.48,0.5,0.5
1071115,229.5,231,232,228.5,5124189444,0.52,0.48,0.220087496,0.779912504
1071116,229,226,229,225,10696822542,0.344827586,0.655172414,0.442391493,0.557608507
1071119,225,222,225,221,11355347628,0.5,0.5,0.276772634,0.723227366
1071120,219,218,220.5,218,9995960780,0.425,0.575,0.187909358,0.812090642
1071121,214.5,219,220,214,8361178460,0.277777778,0.722222222,0.20133311,0.79866689
1071122,221.5,219,222,219,4867686945,0.230769231,0.769230769,0.304896629,0.695103371
1071123,220.5,218.5,220.5,217,3406422046,0.555555556,0.444444444,0.5,0.5
1071126,219,223,224,218.5,7847501792,0.333333333,0.666666667,0.318797895,0.681202105
1071127,220,224,224.5,219,7239283641,0.5,0.5,0.392129737,0.607870263
1071128,222.5,226.5,227,222,5560623349,0.8125,0.1875,0.5,0.5
1071129,231.5,229,231.5,229,10629450003,0.65,0.35,0.5,0.5
1071130,229.5,225.5,231,225.5,12995823319,0.555555556,0.444444444,0.227399382,0.772600618
1071203,231,235,235,231,11579966474,0.708333333,0.291666667,0.471012023,0.528987977
1071204,233,234,234.5,231,9791147799,0.5,0.5,0.5,0.5
1071205,226.5,226,227.5,225,10316394736,0.269230769,0.730769231,0.18254096,0.81745904
1071206,220,220,222,219.5,8853295746,0.325581395,0.674418605,0.340789246,0.659210754
1071207,222.5,221,223.5,220.5,7097739916,0.392857143,0.607142857,0.231315618,0.768684382
1071210,219.5,219,220,218.5,5744814170,0.481481481,0.518518519,0.274520957,0.725479043
1071211,220,222.5,223,219,6067551383,0.608695652,0.391304348,0.5,0.5
1071212,223.5,226.5,227,222.5,7418108779,0.6875,0.3125,0.368712518,0.631287482
1071213,227,226,227.5,225,7345479366,0.666666667,0.333333333,0.5,0.5
1071214,223,222.5,223.5,220.5,9570070114,0.555555556,0.444444444,0.5,0.5
1071217,221,223.5,225,220,4229977248,0.4,0.6,0.5,0.5
1071218,221,222.5,223,220.5,6713448829,0.4,0.6,0.23582792,0.722792769
1071219,222,225.5,225.5,222,5255393450,0.76,0.24,0.36651173,0.63348827
1071220,221,221,222.5,221,8573665030,0.48,0.52,0.525177518,0.474822482
1071221,219,223.5,224,219,10401202852,0.416666667,0.583333333,0.5,0.5
1071222,220,221.5,221.5,220,1145814834,0.473684211,0.526315789,0.5,0.5
1071224,221.5,220,221.5,219.5,5151549100,0.55,0.45,0.5,0.5
1071225,215.5,217.5,218,215,4198767163,0.2,0.8,0.5,0.5
1071226,218.5,216.5,219.5,216,3678108462,0.3125,0.6875,0.5,0.5
1071227,222,223,224,220.5,4874845852,0.473684211,0.526315789,0.5,0.5
1071228,223.5,225.5,225.5,222.5,6762447425,0.461538462,0.538461538,0.317896454,0.682103546
1080102,226.5,219.5,226.5,219,7276419230,0.416666667,0.583333333,0.5,0.5
1080103,214,215.5,218,214,7459051790,0.333333333,0.666666667,0.282174665,0.717825335
1080104,211.5,208,211.5,206.5,13987136785,0.185185185,0.814814815,0.243246435,0.756753565
1080107,212,213,214,211,7591116569,0.605263158,0.394736842,0.132932467,0.867067533
1080108,212,211,212.5,210,5019703557,0.526315789,0.473684211,0.5,0.5
1080109,212,215.5,216.5,211,11006827093,0.736842105,0.263157895,0.5,0.5
1080110,216,216,216.5,214.5,4491377349,0.583333333,0.416666667,0.370424346,0.629575654
1080111,219,220.5,220.5,218,6296719320,0.777777778,0.222222222,0.5,0.5
1080114,218.5,218.5,220,217,3844735324,0.586206897,0.413793103,0.257241873,0.742758127
1080115,216.5,221,221,215.5,9399209983,0.303030303,0.696969697,0.363181173,0.636818827
1080116,218.5,217.5,220,217.5,6563789758,0.466666667,0.533333333,0.32936283,0.67063717
1080117,218,220.5,221,218,4646131841,0.65,0.35,0.169174277,0.830825723
1080118,219,218.5,220,217.5,11530053787,0.577777778,0.422222222,0.301174975,0.698825025
1080121,220,221,223,220,7208829658,0.727272727,0.272727273,0.5,0.5
1080122,220,223,223,219,6854867566,0.5,0.5,0.339008162,0.660991838
1080123,221.5,220.5,222,220,4121110926,0.473684211,0.526315789,0.5,0.5
1080124,222.5,222.5,222.5,220.5,6958753608,0.454545455,0.545454545,0.329129216,0.670499726
1080125,226.5,226,227,225,10870045150,0.774193548,0.225806452,0.431841508,0.568158492
1080128,229.5,229,229.5,228,6665379096,0.5,0.5,0.266311405,0.733688595
1080129,222.5,222.5,225,222,9486156460,0.298245614,0.701754386,0.255085239,0.744914761
1080130,220.5,221,221.5,220,11453957730,0.446808511,0.553191489,0.179731212,0.820268788
1080211,228,228,229,226.5,18546167132,0.470588235,0.529411765,0.5,0.5
1080212,230,230,230,229,6921488930,0.692307692,0.307692308,0.398933707,0.601066293
1080213,232,229,232,228.5,6575201825,0.625,0.375,0.5,0.5
1080214,229.5,227,230,226,5392943977,0.444444444,0.555555556,0.5,0.5
1080215,229,227,229,226.5,5093773373,0.653846154,0.346153846,0.193552466,0.806447534
1080218,229,230,230.5,228.5,4169729625,0.666666667,0.333333333,0.385856546,0.614143454
1080219,230,229,230.5,229,4228108427,0.735294118,0.264705882,0.367038455,0.625385788
1080220,231.5,234.5,234.5,231,7430197670,0.775,0.225,0.406272799,0.593727201
1080221,235.5,236.5,236.5,234.5,8013908284,0.615384615,0.384615385,0.5,0.5
1080222,235.5,236.5,236.5,234,5187054985,0.6,0.4,0.5,0.5
1080225,237.5,238,239,236,5995746054,0.714285714,0.285714286,0.5,0.5
1080226,239,239.5,240,236.5,5864298571,0.733333333,0.266666667,0.5,0.5
1080227,238.5,239,239.5,237,9052540803,0.285714286,0.714285714,0.5,0.5
1080304,239.5,235.5,239.5,234.5,10691130829,0.8,0.2,0.5,0.5
1080305,234,233,234.5,232.5,5533050748,0.75,0.25,0.5,0.5
1080306,235,234,235.5,233.5,4872352124,0.588235294,0.411764706,0.251600484,0.748399516
1080307,235,234,235,233,4029782428,0.642857143,0.357142857,0.5,0.5
1080308,231,230,231.5,229,5183171608,0.266666667,0.733333333,0.348639753,0.651360247
1080311,228,230.5,230.5,227.5,7835079913,0.333333333,0.666666667,0.269179999,0.730820001
1080312,233,235.5,237,232.5,5601351324,0.8,0.2,0.5,0.5
